Httpd-Thread, Wrk-Thread, Wrk-Connection, Latency-Min, Latency-Max, Latency-Mean, Latency-StDev, Latency-50P, Latency-90P, Latency-99P, Latency-99.999P, Requests-Min, Requests-Max, Requests-Mean, Requests-StDev, Requests-50P, Requests-90P, Requests-99P, Requests-99.999P, Total-Duration, Total-Requests, Total-Bytes, Avg-Requests, Error-Connect, Error-Read, Error-Write, Error-Status>399, Error-Timeout
1, 4, 40, 1817600.000000, 11960320.000000, 6705361.566789, 2777172.075055, 6696959.000000, 10551295.000000, 11501567.000000, 11968511.000000, 15287.000000, 15423.000000, 15349.428571, 34.379633, 15351.000000, 15399.000000, 15423.000000, 15423.000000, 59998749.000000, 3682535.000000, 2662472805.000000, 61376.863041, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2080768.000000, 13352960.000000, 7555014.674203, 3119439.891600, 7553023.000000, 11878399.000000, 12894207.000000, 13352959.000000, 15041.000000, 15169.000000, 15093.500000, 31.566068, 15087.000000, 15143.000000, 15175.000000, 15175.000000, 59998810.000000, 3620454.000000, 2617588242.000000, 60342.096785, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1968128.000000, 13230080.000000, 7549399.790865, 3193718.826558, 7548927.000000, 11976703.000000, 12992511.000000, 13230079.000000, 15146.000000, 15219.000000, 15178.518519, 15.931265, 15183.000000, 15199.000000, 15215.000000, 15223.000000, 59998664.000000, 3637201.000000, 2629696323.000000, 60621.366502, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2043904.000000, 13410304.000000, 7720748.319872, 3262980.960734, 7729151.000000, 12247039.000000, 13262847.000000, 13410303.000000, 15242.000000, 15310.000000, 15277.230769, 17.707686, 15279.000000, 15303.000000, 15311.000000, 15311.000000, 59998800.000000, 3662717.000000, 2648144391.000000, 61046.504263, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2199552.000000, 14647296.000000, 8381329.781401, 3564927.503173, 8376319.000000, 13328383.000000, 14450687.000000, 14647295.000000, 15019.000000, 15102.000000, 15057.000000, 20.305993, 15055.000000, 15095.000000, 15103.000000, 15103.000000, 59998807.000000, 3611179.000000, 2610882417.000000, 60187.513395, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2252800.000000, 14811136.000000, 8534804.189688, 3610722.484581, 8544255.000000, 13533183.000000, 14655487.000000, 14811135.000000, 15129.000000, 15258.000000, 15185.166667, 34.117037, 15191.000000, 15231.000000, 15263.000000, 15263.000000, 59998723.000000, 3640031.000000, 2631742413.000000, 60668.474561, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2357248.000000, 15474688.000000, 8886147.556392, 3767537.585168, 8904703.000000, 14098431.000000, 15278079.000000, 15474687.000000, 15071.000000, 15264.000000, 15152.545455, 49.854996, 15143.000000, 15215.000000, 15271.000000, 15271.000000, 59998791.000000, 3613529.000000, 2612581467.000000, 60226.696901, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2686976.000000, 16334848.000000, 9474975.201908, 3897589.650685, 9478143.000000, 14876671.000000, 16097279.000000, 16334847.000000, 15096.000000, 15164.000000, 15138.000000, 17.686153, 15143.000000, 15159.000000, 15167.000000, 15167.000000, 59998770.000000, 3631313.000000, 2625439299.000000, 60523.124057, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2707456.000000, 16293888.000000, 9502900.773644, 3921943.429777, 9502719.000000, 14942207.000000, 16154623.000000, 16302079.000000, 15267.000000, 15321.000000, 15293.600000, 18.521339, 15295.000000, 15327.000000, 15327.000000, 15327.000000, 59998724.000000, 3669748.000000, 2653227804.000000, 61163.767416, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2762752.000000, 16449536.000000, 9601997.930726, 3935282.499667, 9617407.000000, 15056895.000000, 16277503.000000, 16449535.000000, 15404.000000, 15470.000000, 15446.200000, 18.241710, 15447.000000, 15471.000000, 15471.000000, 15471.000000, 59998765.000000, 3702760.000000, 2677095480.000000, 61713.936945, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2594816.000000, 17104896.000000, 9870400.565506, 4176871.238757, 9879551.000000, 15654911.000000, 16941055.000000, 17121279.000000, 15254.000000, 15304.000000, 15278.400000, 12.419340, 15279.000000, 15295.000000, 15311.000000, 15311.000000, 59998631.000000, 3666520.000000, 2650893960.000000, 61110.060995, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2965504.000000, 17842176.000000, 10387428.861582, 4274914.743752, 10387455.000000, 16310271.000000, 17645567.000000, 17842175.000000, 15277.000000, 15357.000000, 15302.222222, 17.849854, 15303.000000, 15327.000000, 15359.000000, 15359.000000, 59998880.000000, 3670730.000000, 2653937790.000000, 61179.975360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2926592.000000, 17809408.000000, 10335681.788296, 4253408.317330, 10338303.000000, 16228351.000000, 17563647.000000, 17825791.000000, 15488.000000, 15531.000000, 15511.555556, 12.988124, 15511.000000, 15527.000000, 15535.000000, 15535.000000, 59998819.000000, 3720039.000000, 2689588197.000000, 62001.870403, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3153920.000000, 19251200.000000, 11128434.832055, 4587639.258464, 11132927.000000, 17498111.000000, 18923519.000000, 19267583.000000, 15143.000000, 15202.000000, 15172.000000, 14.832397, 15175.000000, 15199.000000, 15207.000000, 15207.000000, 59998794.000000, 3640624.000000, 2632171152.000000, 60678.286300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3135488.000000, 18907136.000000, 10991444.056925, 4527917.780130, 10993663.000000, 17268735.000000, 18677759.000000, 18923519.000000, 15422.000000, 15450.000000, 15435.000000, 7.681146, 15439.000000, 15447.000000, 15455.000000, 15455.000000, 59998822.000000, 3702781.000000, 2677110663.000000, 61714.228323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3291136.000000, 19742720.000000, 11506895.999213, 4737539.205471, 11509759.000000, 18087935.000000, 19562495.000000, 19759103.000000, 15237.000000, 15299.000000, 15273.250000, 13.799909, 15271.000000, 15303.000000, 15303.000000, 15303.000000, 59998869.000000, 3663776.000000, 2648910048.000000, 61064.084391, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3397632.000000, 20643840.000000, 12010318.584428, 4948158.383891, 12017663.000000, 18874367.000000, 20414463.000000, 20660223.000000, 15089.000000, 15129.000000, 15107.750000, 11.744680, 15111.000000, 15127.000000, 15135.000000, 15135.000000, 59998769.000000, 3624177.000000, 2620279971.000000, 60404.189293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3434496.000000, 20578304.000000, 11999049.276452, 4942115.418374, 12009471.000000, 18857983.000000, 20398079.000000, 20578303.000000, 15250.000000, 15314.000000, 15287.250000, 15.343973, 15295.000000, 15311.000000, 15319.000000, 15319.000000, 59998706.000000, 3666247.000000, 2650696581.000000, 61105.434507, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3569664.000000, 21495808.000000, 12510457.727708, 5164696.545808, 12509183.000000, 19677183.000000, 21282815.000000, 21512191.000000, 15058.000000, 15132.000000, 15087.142857, 20.985904, 15087.000000, 15135.000000, 15135.000000, 15135.000000, 59998919.000000, 3620303.000000, 2617479069.000000, 60339.470449, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3477504.000000, 20873216.000000, 12172621.718880, 5007232.483110, 12173311.000000, 19120127.000000, 20692991.000000, 20889599.000000, 15481.000000, 15528.000000, 15502.000000, 12.939419, 15503.000000, 15519.000000, 15535.000000, 15535.000000, 59998780.000000, 3716726.000000, 2687192898.000000, 61946.692916, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3647488.000000, 22298624.000000, 12918553.393577, 5323138.542429, 12926975.000000, 20299775.000000, 21970943.000000, 22298623.000000, 15115.000000, 15168.000000, 15143.428571, 15.333038, 15151.000000, 15167.000000, 15175.000000, 15175.000000, 59998788.000000, 3632979.000000, 2626643817.000000, 60550.873128, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3340288.000000, 22167552.000000, 12775864.308544, 5363432.873133, 12779519.000000, 20201471.000000, 21889023.000000, 22167551.000000, 15207.000000, 15261.000000, 15232.413793, 16.217311, 15239.000000, 15255.000000, 15263.000000, 15263.000000, 59998819.000000, 3652404.000000, 2640688092.000000, 60874.598215, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3414016.000000, 22560768.000000, 13045985.236444, 5475842.015617, 13058047.000000, 20643839.000000, 22331391.000000, 22577151.000000, 15180.000000, 15241.000000, 15197.931034, 13.062003, 15199.000000, 15215.000000, 15247.000000, 15247.000000, 59998825.000000, 3646083.000000, 2636118009.000000, 60769.240064, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3461120.000000, 22872064.000000, 13164750.024571, 5529420.863962, 13164543.000000, 20840447.000000, 22577151.000000, 22872063.000000, 15219.000000, 15290.000000, 15256.965517, 20.196420, 15263.000000, 15287.000000, 15295.000000, 15295.000000, 59998735.000000, 3660627.000000, 2646633321.000000, 61011.736331, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3835904.000000, 22953984.000000, 13391300.398754, 5508845.431881, 13402111.000000, 21037055.000000, 22757375.000000, 22970367.000000, 15431.000000, 15463.000000, 15446.857143, 8.339725, 15447.000000, 15463.000000, 15463.000000, 15463.000000, 59998873.000000, 3704114.000000, 2678074422.000000, 61736.392949, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3872768.000000, 23363584.000000, 13592898.684388, 5595148.737161, 13590527.000000, 21364735.000000, 23101439.000000, 23379967.000000, 15115.000000, 15168.000000, 15143.142857, 16.190196, 15143.000000, 15167.000000, 15175.000000, 15175.000000, 59998895.000000, 3631670.000000, 2625697410.000000, 60528.948075, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3780608.000000, 22675456.000000, 13215773.205555, 5443923.502581, 13213695.000000, 20774911.000000, 22478847.000000, 22691839.000000, 15230.000000, 15270.000000, 15250.000000, 12.398157, 15247.000000, 15271.000000, 15271.000000, 15271.000000, 59998740.000000, 3657705.000000, 2644520715.000000, 60963.030224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3584000.000000, 21676032.000000, 12627849.024174, 5204883.607817, 12632063.000000, 19841023.000000, 21479423.000000, 21692415.000000, 15477.000000, 15518.000000, 15498.857143, 9.731078, 15503.000000, 15511.000000, 15519.000000, 15519.000000, 59998859.000000, 3718295.000000, 2688327285.000000, 61972.761849, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3512320.000000, 21495808.000000, 12375441.713367, 5100114.342799, 12378111.000000, 19447807.000000, 21037055.000000, 21495807.000000, 15487.000000, 15529.000000, 15514.000000, 12.023786, 15519.000000, 15527.000000, 15535.000000, 15535.000000, 59998785.000000, 3721369.000000, 2690549787.000000, 62024.072654, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3178496.000000, 21037056.000000, 12090823.776014, 5085863.735232, 12099583.000000, 19136511.000000, 20725759.000000, 21053439.000000, 15358.000000, 15413.000000, 15383.500000, 18.214006, 15383.000000, 15415.000000, 15415.000000, 15415.000000, 59998779.000000, 3690226.000000, 2668033398.000000, 61505.018294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3502080.000000, 21004288.000000, 12230820.195100, 5034917.379201, 12230655.000000, 19218431.000000, 20791295.000000, 21020671.000000, 15272.000000, 15314.000000, 15292.285714, 11.804530, 15295.000000, 15311.000000, 15319.000000, 15319.000000, 59998762.000000, 3667844.000000, 2651851212.000000, 61131.994690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3432448.000000, 20676608.000000, 12051426.918293, 4971961.395549, 12058623.000000, 18939903.000000, 20512767.000000, 20692991.000000, 15207.000000, 15248.000000, 15232.250000, 11.486405, 15239.000000, 15247.000000, 15255.000000, 15255.000000, 59998691.000000, 3655554.000000, 2642965542.000000, 60927.229229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2947072.000000, 19644416.000000, 11261700.369785, 4749975.700649, 11255807.000000, 17858559.000000, 19349503.000000, 19644415.000000, 15401.000000, 15448.000000, 15426.888889, 13.875994, 15431.000000, 15447.000000, 15455.000000, 15455.000000, 59998831.000000, 3699982.000000, 2675086986.000000, 61667.568156, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3293184.000000, 19775488.000000, 11519309.997658, 4751600.334578, 11517951.000000, 18120703.000000, 19595263.000000, 19791871.000000, 15234.000000, 15281.000000, 15257.750000, 14.033442, 15263.000000, 15279.000000, 15287.000000, 15287.000000, 59998769.000000, 3660274.000000, 2646378102.000000, 61005.818303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3323904.000000, 20004864.000000, 11621030.916430, 4790887.726899, 11616255.000000, 18268159.000000, 19791871.000000, 20004863.000000, 14989.000000, 15069.000000, 15020.500000, 22.265444, 15015.000000, 15055.000000, 15071.000000, 15071.000000, 59998684.000000, 3602696.000000, 2604749208.000000, 60046.250348, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2781184.000000, 18300928.000000, 10536957.372674, 4463782.222965, 10551295.000000, 16719871.000000, 18120703.000000, 18300927.000000, 15326.000000, 15388.000000, 15359.368421, 16.582205, 15359.000000, 15383.000000, 15391.000000, 15391.000000, 59998847.000000, 3667120.000000, 2651327760.000000, 61119.841186, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 3035136.000000, 18415616.000000, 10645136.072385, 4369010.892836, 10657791.000000, 16695295.000000, 18071551.000000, 18431999.000000, 15282.000000, 15377.000000, 15328.888889, 22.412519, 15335.000000, 15359.000000, 15383.000000, 15383.000000, 59998783.000000, 3675095.000000, 2657093685.000000, 61252.825745, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2676736.000000, 17661952.000000, 10161549.541166, 4304703.723411, 10166271.000000, 16130047.000000, 17481727.000000, 17678335.000000, 15225.000000, 15275.000000, 15255.800000, 11.311941, 15255.000000, 15271.000000, 15279.000000, 15279.000000, 59998790.000000, 3641930.000000, 2633115390.000000, 60700.057451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2885632.000000, 17367040.000000, 10113024.790568, 4163569.434709, 10117119.000000, 15884287.000000, 17186815.000000, 17383423.000000, 15255.000000, 15315.000000, 15290.000000, 14.031710, 15287.000000, 15311.000000, 15319.000000, 15319.000000, 59998768.000000, 3667564.000000, 2651648772.000000, 61127.321814, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2521088.000000, 16695296.000000, 9616641.339774, 4069426.619755, 9625599.000000, 15253503.000000, 16515071.000000, 16695295.000000, 15228.000000, 15277.000000, 15255.600000, 11.993331, 15263.000000, 15271.000000, 15279.000000, 15279.000000, 59998796.000000, 3660258.000000, 2646366534.000000, 61005.524178, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2686976.000000, 16523264.000000, 9512675.779823, 3921969.755898, 9519103.000000, 14950399.000000, 16171007.000000, 16523263.000000, 15233.000000, 15324.000000, 15292.800000, 21.894291, 15295.000000, 15319.000000, 15327.000000, 15327.000000, 59998787.000000, 3668864.000000, 2652588672.000000, 61148.969562, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2729984.000000, 16367616.000000, 9537562.302337, 3930230.049874, 9551871.000000, 14983167.000000, 16211967.000000, 16367615.000000, 15066.000000, 15138.000000, 15100.200000, 22.162130, 15095.000000, 15135.000000, 15143.000000, 15143.000000, 59998807.000000, 3621374.000000, 2618253402.000000, 60357.433440, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2498560.000000, 14991360.000000, 8716463.165459, 3593159.008221, 8716287.000000, 13713407.000000, 14835711.000000, 14991359.000000, 15343.000000, 15434.000000, 15388.909091, 26.213995, 15399.000000, 15415.000000, 15439.000000, 15439.000000, 59998798.000000, 3691367.000000, 2668858341.000000, 61524.015864, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2441216.000000, 14802944.000000, 8605626.971195, 3547324.980358, 8609791.000000, 13524991.000000, 14630911.000000, 14802943.000000, 15252.000000, 15287.000000, 15271.454545, 8.595598, 15271.000000, 15287.000000, 15287.000000, 15287.000000, 59998635.000000, 3663739.000000, 2648883297.000000, 61063.705866, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2349056.000000, 14434304.000000, 8305232.181366, 3423602.231675, 8306687.000000, 13049855.000000, 14123007.000000, 14442495.000000, 15215.000000, 15301.000000, 15253.454545, 15.376272, 15255.000000, 15279.000000, 15303.000000, 15303.000000, 59998755.000000, 3659512.000000, 2645827176.000000, 60993.132274, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2336768.000000, 14295040.000000, 8290595.416203, 3408231.682349, 8302591.000000, 13008895.000000, 14065663.000000, 14303231.000000, 15056.000000, 15120.000000, 15086.000000, 17.653225, 15087.000000, 15111.000000, 15127.000000, 15127.000000, 59998742.000000, 3618257.000000, 2615999811.000000, 60305.547740, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1997824.000000, 13336576.000000, 7649265.265660, 3237422.999316, 7655423.000000, 12132351.000000, 13139967.000000, 13336575.000000, 15075.000000, 15159.000000, 15120.769231, 24.217457, 15119.000000, 15159.000000, 15159.000000, 15159.000000, 59998803.000000, 3605738.000000, 2606948574.000000, 60096.832265, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1985536.000000, 11968512.000000, 6974141.780459, 2873182.733174, 6979583.000000, 10960895.000000, 11853823.000000, 11968511.000000, 15383.000000, 15434.000000, 15412.153846, 13.988161, 15415.000000, 15431.000000, 15439.000000, 15439.000000, 59998731.000000, 3697781.000000, 2673495663.000000, 61630.986829, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 2029568.000000, 12320768.000000, 7150257.093454, 2946925.234224, 7151615.000000, 11239423.000000, 12156927.000000, 12328959.000000, 15100.000000, 15148.000000, 15119.692308, 9.979861, 15119.000000, 15135.000000, 15143.000000, 15151.000000, 59998770.000000, 3626893.000000, 2622243639.000000, 60449.455881, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1893376.000000, 11657216.000000, 6758440.509104, 2788610.129894, 6766591.000000, 10616831.000000, 11493375.000000, 11657215.000000, 15102.000000, 15201.000000, 15131.285714, 18.899843, 15135.000000, 15159.000000, 15175.000000, 15207.000000, 59998776.000000, 3630322.000000, 2624722806.000000, 60506.601001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1675264.000000, 10010624.000000, 5833351.389415, 2392847.569026, 5828607.000000, 9158655.000000, 9904127.000000, 10018815.000000, 15388.000000, 15500.000000, 15427.750000, 23.789441, 15423.000000, 15447.000000, 15503.000000, 15503.000000, 59998839.000000, 3699303.000000, 2674596069.000000, 61656.243048, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1688576.000000, 10600448.000000, 6007023.814287, 2474899.020612, 6008831.000000, 9437183.000000, 10215423.000000, 10608639.000000, 15080.000000, 15159.000000, 15120.000000, 16.792856, 15119.000000, 15143.000000, 15159.000000, 15159.000000, 59998796.000000, 3626870.000000, 2622227010.000000, 60449.046344, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1396736.000000, 9306112.000000, 5338358.200401, 2262404.585651, 5337087.000000, 8478719.000000, 9191423.000000, 9306111.000000, 15148.000000, 15204.000000, 15178.947368, 14.117826, 15183.000000, 15199.000000, 15207.000000, 15207.000000, 59998896.000000, 3633049.000000, 2626694427.000000, 60551.930822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1280000.000000, 8372224.000000, 4809877.820265, 2035221.061530, 4796415.000000, 7643135.000000, 8286207.000000, 8372223.000000, 15180.000000, 15317.000000, 15242.095238, 34.687592, 15239.000000, 15303.000000, 15319.000000, 15319.000000, 59998848.000000, 3646621.000000, 2636506983.000000, 60778.183608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 1271808.000000, 7651328.000000, 4455857.509246, 1826359.728125, 4456447.000000, 6987775.000000, 7557119.000000, 7655423.000000, 15205.000000, 15362.000000, 15280.952381, 32.727557, 15279.000000, 15311.000000, 15359.000000, 15367.000000, 59998767.000000, 3665002.000000, 2649796446.000000, 61084.621956, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 875008.000000, 6029312.000000, 3400172.003923, 1448338.583126, 3399679.000000, 5410815.000000, 5881855.000000, 6033407.000000, 15477.000000, 15571.000000, 15525.365854, 19.746881, 15527.000000, 15551.000000, 15567.000000, 15575.000000, 59998737.000000, 3712781.000000, 2684340663.000000, 61880.985928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 990208.000000, 5918720.000000, 3442220.538084, 1410225.057053, 3438591.000000, 5406719.000000, 5849087.000000, 5922815.000000, 15287.000000, 15385.000000, 15338.962963, 18.510220, 15343.000000, 15367.000000, 15391.000000, 15391.000000, 59998792.000000, 3677603.000000, 2658906969.000000, 61294.617398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 621056.000000, 4833280.000000, 2639615.587958, 1129195.861018, 2635775.000000, 4202495.000000, 4616191.000000, 4837375.000000, 15395.000000, 15504.000000, 15452.506329, 20.419570, 15455.000000, 15479.000000, 15503.000000, 15511.000000, 59998823.000000, 3694567.000000, 2671171941.000000, 61577.324609, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 731648.000000, 4407296.000000, 2569461.364509, 1056747.724223, 2574335.000000, 4034559.000000, 4358143.000000, 4411391.000000, 15257.000000, 15365.000000, 15297.945946, 19.197334, 15303.000000, 15319.000000, 15359.000000, 15367.000000, 59998698.000000, 3668628.000000, 2652418044.000000, 61145.126849, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 502784.000000, 3112960.000000, 1792465.295666, 732969.510186, 1794047.000000, 2809855.000000, 3045375.000000, 3112959.000000, 15368.000000, 15514.000000, 15429.471698, 22.519261, 15431.000000, 15463.000000, 15495.000000, 15519.000000, 59998807.000000, 3699277.000000, 2674577271.000000, 61655.842590, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 505856.000000, 3393536.000000, 1875570.245741, 764914.187930, 1870847.000000, 2932735.000000, 3225599.000000, 3395583.000000, 15077.000000, 15239.000000, 15157.640000, 29.266199, 15151.000000, 15199.000000, 15231.000000, 15239.000000, 59998767.000000, 3633278.000000, 2626859994.000000, 60555.877757, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 280832.000000, 1825792.000000, 1010427.882399, 419129.307700, 997887.000000, 1596415.000000, 1761279.000000, 1825791.000000, 15156.000000, 15461.000000, 15305.464481, 44.300484, 15311.000000, 15359.000000, 15423.000000, 15463.000000, 59998756.000000, 3667860.000000, 2651862780.000000, 61132.267476, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 176512.000000, 993280.000000, 568863.887713, 223880.867362, 575999.000000, 876031.000000, 959999.000000, 993791.000000, 15124.000000, 15451.000000, 15279.689320, 50.898025, 15279.000000, 15351.000000, 15423.000000, 15455.000000, 59998820.000000, 3658472.000000, 2645075256.000000, 60975.732523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 11200.000000, 385280.000000, 105896.387913, 64919.840690, 93759.000000, 189823.000000, 311295.000000, 385535.000000, 14520.000000, 15723.000000, 15346.179628, 153.533277, 15343.000000, 15551.000000, 15663.000000, 15727.000000, 59998743.000000, 3646832.000000, 2636659536.000000, 60781.806712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 62.000000, 34816.000000, 1304.315296, 855.292177, 1151.000000, 2101.000000, 2937.000000, 33887.000000, 11300.000000, 18555.000000, 15838.568739, 928.362588, 15503.000000, 16895.000000, 17343.000000, 18559.000000, 59998701.000000, 3598496.000000, 2601712608.000000, 59976.231819, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 61.000000, 4020.000000, 1211.037444, 542.119781, 1094.000000, 1997.000000, 2799.000000, 3811.000000, 11700.000000, 19555.000000, 15565.616876, 1217.442190, 15559.000000, 17231.000000, 18111.000000, 19567.000000, 59998798.000000, 3538525.000000, 2558353575.000000, 58976.598165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 52096.000000, 1211.433670, 638.973516, 1097.000000, 1995.000000, 2789.000000, 47455.000000, 11700.000000, 19777.000000, 15306.653233, 1210.492226, 15303.000000, 17007.000000, 18111.000000, 19791.000000, 59998798.000000, 3478567.000000, 2515003941.000000, 57977.278145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 62.000000, 3984.000000, 1214.035854, 539.339437, 1105.000000, 1990.000000, 2775.000000, 3745.000000, 11300.000000, 19222.000000, 15042.567033, 1189.350638, 15007.000000, 16671.000000, 17791.000000, 19231.000000, 59998794.000000, 3418563.000000, 2471621049.000000, 56977.195242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 63.000000, 4332.000000, 1215.567389, 559.797959, 1113.000000, 2013.000000, 2801.000000, 3829.000000, 10400.000000, 18666.000000, 14769.688381, 1055.843205, 14783.000000, 16007.000000, 17407.000000, 18671.000000, 59998816.000000, 3358602.000000, 2428269246.000000, 55977.804629, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 64.000000, 89152.000000, 1235.111296, 1160.032362, 1117.000000, 2019.000000, 2815.000000, 87615.000000, 10200.000000, 19222.000000, 14507.442014, 1042.529283, 14447.000000, 15783.000000, 17119.000000, 19231.000000, 59998804.000000, 3298649.000000, 2384923227.000000, 54978.579240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 61.000000, 32288.000000, 1227.053986, 600.503968, 1127.000000, 2030.000000, 2815.000000, 29887.000000, 10900.000000, 18333.000000, 14249.023125, 1034.910382, 14207.000000, 15559.000000, 16783.000000, 18335.000000, 59998778.000000, 3238663.000000, 2341553349.000000, 53978.816035, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 62.000000, 25552.000000, 1235.472347, 591.157045, 1144.000000, 2055.000000, 2837.000000, 22207.000000, 10000.000000, 18222.000000, 13981.673074, 1087.455593, 13903.000000, 15447.000000, 16447.000000, 18223.000000, 59999759.000000, 3178719.000000, 2298213837.000000, 52978.862798, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 61.000000, 71296.000000, 1252.518863, 846.796590, 1156.000000, 2061.000000, 2851.000000, 68159.000000, 10100.000000, 17555.000000, 13715.607249, 1087.016935, 13671.000000, 15111.000000, 16223.000000, 17567.000000, 59998747.000000, 3105442.000000, 2245234566.000000, 51758.447556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
